TweetID,LangID,TopicID,HateLabel
1320035653825028098,0,4,0
1320023614427680770,0,4,2
1320022707145220098,0,4,2
1320009333896302599,0,4,2
1319995104359309312,0,4,0
1319990728077004801,0,4,0
1319965437136961538,0,4,2
1319962454764474370,0,4,0
1319960960841502720,0,4,0
1319958909512286209,0,4,0
1319957127805501441,0,4,0
1319953374289317888,0,4,0
1319953181426749441,0,4,0
1319732861386264576,0,4,2
1319691029990223872,0,4,0
1319672580442329091,0,4,0
1319645009818406913,0,4,1
1319623202260254721,0,4,2
1319606119137005569,0,4,0
1319589714190622720,0,4,0
1319547824644784128,0,4,0
1319380120449257494,0,4,0
1319363860516737025,0,4,2
1319350070387552265,0,4,2
1319342403971616769,0,4,0
1319336175405092868,0,4,2
1319198044047495168,0,4,0
1319194858859515904,0,4,1
1319193689365893120,0,4,0
1319190376507375617,0,4,0
1319034383500775424,0,4,0
1319016821782204416,0,4,0
1319009895312723968,0,4,0
1318995159053369348,0,4,0
1318984147822649345,0,4,0
1318983345599021058,0,4,0
1318935804484460545,0,4,0
1318886840385101824,0,4,0
1318886096571346945,0,4,0
1318874149700456448,0,4,2
1318766366757933056,0,4,2
1318667662197739521,0,4,2
1318636169484271623,0,4,2
1318627414516314113,0,4,0
1318610485982482432,0,4,1
1318601530673684480,0,4,0
1318587009368293377,0,4,0
1318585015236726786,0,4,0
1318575257490423808,0,4,0
1318531528289406977,0,4,2
1318519776969396224,0,4,0
1318512187158241280,0,4,0
1318460134759202816,0,4,0
1318401690446360577,0,4,0
1318286368536133632,0,4,0
1318284529644281860,0,4,0
1318275617197035525,0,4,0
1318270175754551296,0,4,2
1318269592263864320,0,4,1
1318269219109208065,0,4,0
1318266724865769473,0,4,1
1318266569068261376,0,4,0
1318266289123713024,0,4,0
1318266284174413833,0,4,0
1318265957333291009,0,4,2
1318263285637091336,0,4,2
1318262016390369281,0,4,0
1318261094574624769,0,4,0
1318258453308125185,0,4,2
1318257110401097728,0,4,0
1318246881131139074,0,4,2
1318246021256736768,0,4,2
1318245801475309570,0,4,2
1318245652703444995,0,4,2
1318245096958136323,0,4,1
1318228175843852289,0,4,0
1318223128070393857,0,4,2
1318219438160826368,0,4,0
1318215513030512641,0,4,0
1318205805590663168,0,4,0
1318205570453819393,0,4,0
1318203843080052736,0,4,0
1318201645721931777,0,4,0
1318199017793343490,0,4,0
1318171640669372421,0,4,0
1318168404486877184,0,4,0
1318163188014350339,0,4,0
1318158947107426311,0,4,0
1318158720413560832,0,4,0
1318156419493990400,0,4,0
1318155959525548033,0,4,0
1318154280130498560,0,4,0
1318153646174052355,0,4,0
1318150155275829248,0,4,0
1318146282779758592,0,4,0
1318142350586163200,0,4,0
1318122263028375553,0,4,0
1318106703108374534,0,4,0
1318086562626883585,0,4,0
1318060990215475201,0,4,1
1318054436875456512,0,4,0
1317994121110425608,0,4,0
1317942253579608064,0,4,0
1317922750242164742,0,4,1
1317914956197728256,0,4,0
1317910400470536193,0,4,1
1317908777572728834,0,4,0
1317907625103720448,0,4,2
1317905403175370759,0,4,2
1317904636603486214,0,4,0
1317901383824269312,0,4,0
1317900950783299585,0,4,1
1317897086583582721,0,4,1
1317893806231007234,0,4,2
1317891752985055235,0,4,2
1317891669208059907,0,4,1
1317891006633807873,0,4,1
1317890716228603909,0,4,1
1317889567215804416,0,4,0
1317889313263280128,0,4,0
1317889177099395074,0,4,2
1317888809133084673,0,4,2
1317888697749131264,0,4,2
1317888639091773441,0,4,2
1317888550290051073,0,4,2
1317887034829262848,0,4,2
1317883815155634182,0,4,1
1317883280079884293,0,4,2
1317883065998475270,0,4,2
1317882999179018240,0,4,2
1317881494761885696,0,4,2
1317873952648237058,0,4,2
1317872268144484352,0,4,2
1317871105424707588,0,4,0
1317870041182986251,0,4,2
1317868088696721408,0,4,1
1317867952092467200,0,4,2
1317867826510704641,0,4,2
1317867802146050053,0,4,2
1317867770151899137,0,4,1
1317867482967932929,0,4,2
1317865502849511425,0,4,2
1317850840250671106,0,4,0
1317849099291533312,0,4,0
1317843393653985280,0,4,0
1317838015507595265,0,4,2
1317828120318267398,0,4,1
1317824567537172480,0,4,1
1317820406968033281,0,4,1
1317800050643316737,0,4,1
1317787589789818880,0,4,0
1317781895795625984,0,4,0
1317778932406640640,0,4,0
1317773631045488640,0,4,0
1317766290904330240,0,4,0
1317765259449466882,0,4,0
1317761945320173568,0,4,0
1317739416283209728,0,4,0
1317589507705798656,0,4,0
1317579910391713796,0,4,2
1317557008351055874,0,4,0
1317554120958541826,0,4,2
1317549363669962754,0,4,0
1317528355760181248,0,4,0
1317527858940694530,0,4,2
1317521946356125696,0,4,2
1317520873046368259,0,4,1
1317517500242853888,0,4,2
1317516712632352768,0,4,0
1317507667947126786,0,4,1
1317504772287746054,0,4,2
1317501532552704003,0,4,2
1317501125801742337,0,4,0
1317480835663147009,0,4,0
1317475532364271617,0,4,0
1317474007764131841,0,4,0
1317465605101015040,0,4,2
1317449565927313408,0,4,2
1317446783094718465,0,4,2
1317443951041925120,0,4,1
1317441594904162305,0,4,2
1317440545678045184,0,4,1
1317438743427559424,0,4,0
1317437278898298884,0,4,0
1317435336872611842,0,4,2
1317433478858887168,0,4,1
1317433383039995904,0,4,2
1317432021019484163,0,4,1
1317427330629980160,0,4,1
1317426779691360259,0,4,2
1317425717794213890,0,4,2
1317417666580258816,0,4,0
1317417552839139329,0,4,1
1317416808039780353,0,4,0
1317415560985169924,0,4,0
1317412976698294275,0,4,2
1317399136396845056,0,4,0
1317366311656312833,0,4,2
1317361831929925632,0,4,0
1317358221804404736,0,4,2
1317323022374756352,0,4,2
1317200068366262275,0,4,0
1317186163178954753,0,4,1
1317186153603280897,0,4,1
1317182092434956291,0,4,0
1317162473120763907,0,4,2
1317160604906475520,0,4,0
1317155599377903616,0,4,0
1317149955807731715,0,4,0
1317140155040485384,0,4,0
1317113874080989186,0,4,0
1317104026723471360,0,4,1
1317084577819774982,0,4,2
1317076487972003840,0,4,0
1317071618703806464,0,4,2
1317058381543362562,0,4,0
1317039875586220033,0,4,0
1317030729159671808,0,4,0
1317028632653606919,0,4,0
1317010863455457281,0,4,0
1316999284752044032,0,4,0
1316991022560366592,0,4,1
1316781793509601281,0,4,0
1316680148285116417,0,4,0
1316487648874237953,0,4,0
1316478599050997760,0,4,2
1316478333144756227,0,4,2
1316477871720890374,0,4,2
1316477645601865728,0,4,1
1316477519135113223,0,4,2
1316475923722579968,0,4,2
1316475849638584328,0,4,0
1316471207219339265,0,4,0
1316466568902000640,0,4,0
1316455177046679552,0,4,2
1316455002777550855,0,4,2
1316447398995132417,0,4,0
1316400384697655298,0,4,0
1316336570270654464,0,4,1
1316319145097658368,0,4,0
1316318069665431552,0,4,0
1316309886020603909,0,4,0
1316300242409709574,0,4,1
1316275803320188933,0,4,2
1316160776760168450,0,4,0
1316122167302656000,0,4,1
1316081032395984901,0,4,0
1316062659113037824,0,4,0
1316049450452881413,0,4,0
1316040498008805377,0,4,0
1315935945976434688,0,4,0
1315753673419624451,0,4,0
1315732572278751232,0,4,0
1315730982788648960,0,4,0
1315723737858277377,0,4,1
1315701538493530112,0,4,0
1315697496686030849,0,4,1
1315691368187076608,0,4,0
1315689425964355584,0,4,0
1315688676853264384,0,4,0
1315680691976364032,0,4,0
1315675390132846594,0,4,1
1315623693943533568,0,4,0
1315621298828173319,0,4,0
1315614395100278785,0,4,0
1315604201687449600,0,4,0
1315584599083360256,0,4,0
1315580491907637249,0,4,1
1315576942666678272,0,4,0
1315559262593089536,0,4,0
1315548862929608704,0,4,0
1315548565222162432,0,4,0
1315545178166431747,0,4,0
1315462545038282763,0,4,1
1315390926135668738,0,4,2
1315388675807752192,0,4,1
1315385869461786624,0,4,2
1315385209550970885,0,4,2
1315385072879570946,0,4,2
1315363283617165312,0,4,2
1315351432913137664,0,4,1
1315299649033469952,0,4,0
1315257160700493826,0,4,2
1315232557265350657,0,4,0
1315227660294008833,0,4,2
1315225782587813888,0,4,0
1315066517936054279,0,4,2
1315037615339511810,0,4,1
1315034407686868999,0,4,0
1315032657978327040,0,4,0
1315029983174242307,0,4,0
1315022563320397830,0,4,0
1315003250186256385,0,4,0
1315003180040716296,0,4,1
1314982283170979848,0,4,2
1314954757891665922,0,4,0
1314929703992655872,0,4,0
1314928173281406978,0,4,0
1314918075398008833,0,4,0
1314913542227791874,0,4,1
1314912309056278529,0,4,0
1314911978046005248,0,4,0
1314910150361264130,0,4,1
1314906011883503616,0,4,2
1314887466999001089,0,4,1
1314885433420115969,0,4,2
1314883414500270080,0,4,2
1314882046192422912,0,4,1
1314879688993628163,0,4,1
1314876812921577473,0,4,2
1314872560186798086,0,4,0
1314869428559978497,0,4,0
1314867793196716032,0,4,0
1314863124902805504,0,4,2
1314834985090781184,0,4,1
1314814564412817409,0,4,0
1314774768042811399,0,4,2
1314676893501845506,0,4,2
1314675755322953729,0,4,0
1314673503271084032,0,4,0
1314660519643676673,0,4,0
1314643670646378496,0,4,0
1314642013099261952,0,4,0
1314616786936049664,0,4,2
1314601907026096128,0,4,0
1314597038592536577,0,4,0
1314585650797129728,0,4,0
1314579332128477184,0,4,2
1314563378942291969,0,4,0
1314497983506001920,0,4,0
1314497824286035968,0,4,0
1314496315334721536,0,4,0
1314492130732244992,0,4,2
1314482794719047681,0,4,0
1314326412048961537,0,4,2
1314305585458839552,0,4,0
1314290131566817280,0,4,0
1314289775726276609,0,4,0
1314285876432826370,0,4,0
1314285490858790912,0,4,2
1314272105203200000,0,4,1
1314271905097146368,0,4,0
1314252210818240514,0,4,0
1314214100306550789,0,4,0
1314212704693829633,0,4,0
1314212045835829250,0,4,0
1314189139257024513,0,4,0
1314181575681232899,0,4,0
1314176539639123970,0,4,1
1314175703815000065,0,4,0
1314151402206302214,0,4,2
1314125132143747072,0,4,0
1314124580588462083,0,4,0
1314106227249623041,0,4,2
1314074287314292737,0,4,0
1314061906056011776,0,4,1
1313921914365247489,0,4,0
1313913296819494914,0,4,2
1313863266154819585,0,4,0
1313849303106977799,0,4,1
1313844751079280640,0,4,2
1313819932023455745,0,4,2
1313806902539825152,0,4,2
1313779169482997760,0,4,0
1313749950023512065,0,4,2
1313739153843126273,0,4,0
1313723736017829888,0,4,0
1313573273993699329,0,4,0
1313540552235810821,0,4,2
1313538828020445185,0,4,0
1313530825540071429,0,4,0
1313435952669437953,0,4,0
1313432324143538176,0,4,0
1313250167433367552,0,4,0
1313246275060596737,0,4,1
1313205277295022081,0,4,2
1313202699601612800,0,4,2
1313199319290458114,0,4,1
1313197132422283265,0,4,0
1313188286207332353,0,4,0
1313181781768757248,0,4,2
1313179302213677064,0,4,2
1313175074032291845,0,4,1
1313174086307188738,0,4,1
1313169192175177728,0,4,0
1313169047010373632,0,4,0
1313163698320617474,0,4,0
1313159874558164992,0,4,0
1313156984947040256,0,4,0
1377358196759691268,0,4,0
1377345523619823617,0,4,2
1377343807134441473,0,4,1
1377332712004968450,0,4,0
1377326775903092737,0,4,2
1377325594401243138,0,4,1
1377292063012716544,0,4,2
1377276889191100421,0,4,0
1377251315785605120,0,4,0
1377222556508430336,0,4,0
1377212150737993730,0,4,0
1377140714903986179,0,4,0
1377050666603012099,0,4,2
1377010054814179329,0,4,2
1377008248100941824,0,4,0
1377006852123336708,0,4,0
1377004435096932357,0,4,2
1377001177427116033,0,4,2
1376999936823267329,0,4,0
1376998114922496003,0,4,2
1376998077962317830,0,4,0
1376997361449373698,0,4,2
1376996684513882123,0,4,0
1376994466272325635,0,4,2
1376993132986896385,0,4,2
1376992447352422406,0,4,0
1376988771305029633,0,4,1
1376986712165994504,0,4,0
1376980769000853513,0,4,0
1376947619428245505,0,4,0
1376650215189528578,0,4,2
1376640029469110277,0,4,0
1376637440195170314,0,4,2
1376632014665834510,0,4,1
1376619659064176643,0,4,0
1376561245738967042,0,4,2
1376545566063259648,0,4,0
1376541239177314307,0,4,0
1376530654213648387,0,4,0
1376495165020504070,0,4,2
1376453559517085697,0,2,2
1376315807639216131,0,2,0
1376266297701502984,0,4,1
1376260491920740360,0,4,0
1376243323107737602,0,4,2
1376196090823839756,0,4,2
1376183515109265411,0,4,2
1376180683178192899,0,4,0
1376179931080720394,0,4,2
1376158326950613005,0,4,2
1376127246163922944,0,4,0
1375926951614025728,0,4,2
1375925609315045378,0,4,2
1375924531999748096,0,4,0
1375900102561267717,0,4,2
1375897789968814081,0,4,1
1375884632097439758,0,4,0
1375882256917610497,0,4,0
1375818142979649540,0,4,1
1375809810684379141,0,4,0
1375776976364003330,0,4,0
1375759209770463234,0,4,0
1375751033729744897,0,4,2
1375735230074646528,0,4,1
1375560101814210564,0,4,0
1375557464096137217,0,4,0
1375548278415224838,0,4,0
1375546724035538948,0,4,0
1375509875258617856,0,4,0
1375508498201542657,0,4,0
1375470080683880453,0,4,1
1375453949990424576,0,4,1
1375448888920973314,0,4,2
1375448162035511300,0,4,1
1375422430089469956,0,4,0
1375374898919583744,0,4,0
1375223582012407811,0,4,0
1375211931817107456,0,4,0
1375203129382277120,0,4,1
1375199547555782661,0,4,2
1375198401269235724,0,4,0
1375191842669666307,0,4,0
1375187949139197954,0,4,0
1375187412851290112,0,4,1
1375183073650823175,0,4,2
1375164283240255495,0,4,2
1375158153411751946,0,4,0
1375149807241736204,0,4,1
1375141934906404879,0,4,2
1375137930356875270,0,4,2
1375137076719583233,0,4,0
1375136515639152644,0,4,0
1375134275385896961,0,4,2
1375125599749033989,0,4,2
1375119676359999488,0,4,0
1375097344639782912,0,4,1
1375096983518646274,0,4,2
1375094759493099521,0,4,0
1375075588432662530,0,4,2
1375044010381881355,0,4,0
1374979081540927490,0,4,2
1374814651549106182,0,4,2
1374799935770669068,0,4,1
1374798306061221889,0,4,0
1374798057380925451,0,4,1
1374792125339029504,0,4,2
1374785126937296899,0,4,0
1374776291698868231,0,4,0
1374757000463126535,0,4,2
1374741917443981315,0,4,0
1374697461340585993,0,4,2
1374687118287593472,0,4,1
1374583029612609536,0,4,0
1374513235508953089,0,4,0
1374489896086245382,0,4,1
1374477514223972354,0,2,0
1374472790452019208,0,4,1
1374463059956170760,0,4,2
1374449989754101767,0,4,1
1374445286001500172,0,4,0
1374434073452584961,0,4,2
1374391453472878597,0,4,0
1374390999603023875,0,4,0
1374384838522793987,0,4,0
1374323830257295365,0,4,0
1374286641028825093,0,4,2
1374282911378198528,0,4,0
1374280511183585280,0,4,0
1374273639718268928,0,4,0
1374269934772051969,0,4,2
1374236466457542656,0,4,1
1374127521692811264,0,4,2
1374120704254349321,0,4,0
1374110274857353225,0,4,0
1374104977765978127,0,4,0
1374103078329327617,0,4,1
1374093416557076493,0,4,0
1374093176609382408,0,4,0
1374082422959128576,0,4,1
1374082197624254465,0,4,2
1374075128372461572,0,4,2
1374069607825354758,0,4,0
1374067208532467714,0,4,0
1374062693058027524,0,4,0
1374061257108639749,0,4,0
1374060618425188354,0,4,0
1374058080703553536,0,4,0
1374057952236220416,0,4,1
1374052555123261445,0,4,1
1374050971177869314,0,4,2
1374041274295148544,0,4,1
1374033343457734659,0,4,0
1374032648738369537,0,4,1
1374032320672497670,0,4,1
1374028387900125184,0,4,1
1374027709043650562,0,4,1
1374024836444475394,0,4,1
1374021911764738052,0,4,2
1374019166139777032,0,4,2
1374015568232202241,0,4,1
1358114005500506114,0,4,1
1358113997657169921,0,4,2
1358113995996205056,0,4,2
1358113884905824258,0,4,2
1358113883261710338,0,4,2
1358113848268648454,0,4,2
1358113844741218305,0,4,2
1358113374735904774,0,4,2
1358113318737707012,0,4,2
1358113302920986628,0,4,2
1358113127158677504,0,4,2
1358113114680614913,0,4,2
1358113080899682304,0,4,2
1358113054928560128,0,4,2
1358112792650395651,0,4,1
1358112208765485059,0,4,2
1358111415953932291,0,4,1
1358111080988499969,0,4,2
1358110760900173826,0,4,2
1358110051043586051,0,4,2
1358109392290340866,0,4,2
1358109200736522246,0,4,2
1358108336638619652,0,4,2
1358108230342369281,0,4,2
1358108225871216642,0,4,2
1358108195416375299,0,4,2
1358108147907452933,0,4,2
1358106600624521219,0,4,0
1358106380931133440,0,4,2
1358104125368598532,0,4,2
1358104124265541636,0,4,2
1358104018388725763,0,4,2
1358103933579915265,0,4,1
1358103596081029120,0,4,2
1358103356913369089,0,4,2
1358102875323437061,0,4,2
1358101574812393475,0,4,2
1358101235983929348,0,4,2
1358100513624055810,0,4,2
1358099371141836801,0,4,2
1358098474114437126,0,4,2
1358098182861955072,0,4,2
1358097757861511168,0,4,2
1358097260937150465,0,4,2
1358097019672424450,0,4,1
1358096961623236609,0,4,0
1358096908988915712,0,4,2
1358096518868312064,0,4,2
1358096339813478401,0,4,2
1358096283886637058,0,4,2
1358096094257958912,0,4,1
1358096002738176006,0,4,2
1358095838317314048,0,4,2
1358095651934978055,0,4,2
1358095582104072197,0,4,2
1358095566262140929,0,4,2
1358095478970286081,0,4,2
1358095399605649417,0,4,2
1358095326054408192,0,4,2
1358094257945460737,0,4,2
1358092981501374470,0,4,1
1358092751758360578,0,4,2
1358092263440740357,0,4,2
1358090812928774147,0,4,2
1358090613233758211,0,4,1
1358090425102393344,0,4,2
1358090397466165251,0,4,2
1358090370706530310,0,4,2
1358090333247180801,0,4,2
1358090056993562625,0,4,2
1358089912432623617,0,4,2
1358089889665986561,0,4,2
1358089889150042124,0,4,2
1358089815120633861,0,4,2
1358089687374700546,0,4,2
1358088881011363842,0,4,2
1358088480342048771,0,4,2
1358088432577359873,0,4,2
1358088353502134272,0,4,2
1358087951729721346,0,4,1
1358084203242528768,0,4,2
1358083545265274883,0,4,2
1358080572032172035,0,4,2
1358077933533937667,0,4,2
1358072132769624065,0,4,2
1358070656819212290,0,4,2
1358069401615007749,0,4,2
1358066789352165377,0,4,0
1358050335034650625,0,4,2
1358048467592093696,0,4,2
1358034893968732160,0,4,1
1358032723542224898,0,4,1
1358027120165928961,0,4,1
1358015435870994433,0,4,0
1358009318168268801,0,4,0
1358007533714235393,0,4,0
1358006867851681793,0,4,0
1358003476945633280,0,4,0
1358003060262469632,0,4,2
1357999463873343488,0,4,2
1357999345275142144,0,4,0
1357988511413059584,0,4,0
1357977114453106688,0,4,0
1357972038057615360,0,4,0
1357970795826458624,0,4,2
1357961590100926464,0,4,0
1357960832785797120,0,4,2
1357949520752050182,0,4,1
1357897397389709313,0,4,1
1357850082369032194,0,4,0
1357840546811772930,0,4,0
1357803688388132864,0,4,0
1357794452518146053,0,4,0
1357792361665810433,0,4,0
1357791599460294657,0,4,2
1357786685615046659,0,4,0
1357772199483080704,0,4,2
1357768102608519173,0,4,0
1357754807214370816,0,4,2
1357744948012015623,0,4,2
1357730627454464007,0,4,2
1357727867107442690,0,4,0
1357715031530553349,0,4,2
1357680374277500928,0,4,0
1357676348270116866,0,4,0
1357664959015112710,0,4,1
1357662670053376001,0,4,0
1357660970550714370,0,4,0
1357642277926162432,0,4,0
1357636622838345729,0,4,2
1357631809744474112,0,4,2
1357627580602581002,0,4,0
1357619417853681664,0,4,2
1357571015732318211,0,4,0
1357441940330074117,0,4,2
1357438027237359618,0,4,1
1357429832620134406,0,4,0
1357429687484641282,0,4,1
1357409040339468297,0,4,2
1357400842937257996,0,4,1
1357397043514404865,0,4,0
1357389183313207300,0,4,2
1357383880127500289,0,4,2
1357381977335283716,0,4,2
1357380816448483328,0,4,2
1357376533216780293,0,4,1
1357372670787084290,0,4,2
1357372240216662028,0,4,1
1357371895713259527,0,4,2
1357371639281909762,0,4,2
1357370141755990016,0,4,1
1357370093471223809,0,4,2
1357369864428662785,0,4,2
1357369840722456580,0,4,2
1357369709973372929,0,4,2
1357366413808324608,0,4,1
1357352062426701826,0,4,0
1357302886460518401,0,4,0
1357300707179782144,0,4,2
1357292497882521604,0,4,0
1357282116762034176,0,4,0
1357264974700240898,0,4,1
1357257762602893312,0,4,1
1357243107188817920,0,4,0
1357238334444175361,0,4,0
1357230674319708164,0,4,0
1357221281540829185,0,2,0
1357187724583780352,0,4,1
1357094588348006401,0,4,2
1357085932059566080,0,4,2
1357083732650434567,0,4,1
1357059519537438723,0,4,2
1357056874777034759,0,4,0
1357051172557832196,0,4,2
1357037893483704331,0,4,2
1357035429397209092,0,4,1
1357034163203891202,0,4,1
1357030067696730113,0,4,1
1357029038058004480,0,4,2
1357028684255887362,0,4,2
1357026964595482629,0,4,0
1357025755608276994,0,4,2
1357025490951897095,0,4,2
1357025227411193856,0,4,2
1357024836078428162,0,4,2
1357024798753386497,0,4,2
1357024798027743234,0,4,2
1357022830211260418,0,4,2
1357020828244865029,0,4,2
1357020278057013251,0,4,2
1357019622973837314,0,4,2
1357019515847073793,0,4,2
1357019391762776064,0,4,2
1357019387430060034,0,4,2
1357019377925816323,0,4,2
1357019334917443592,0,4,2
1357019331666857985,0,4,2
1357018807315951618,0,4,2
1357018754727763970,0,4,2
1357018613757181952,0,4,2
1357018601098731527,0,4,2
1357018545826242564,0,4,2
1357018489186361345,0,4,2
1357018456105881600,0,4,2
1357018454935670791,0,4,2
1357018382382555136,0,4,2
1357018363478867970,0,4,2
1357018342893252609,0,4,2
1357018279966093314,0,4,2
1357018278405758982,0,4,2
1357017946401431560,0,4,2
1357017932828704768,0,4,2
1357016469062746114,0,4,2
1357002082717417474,0,4,2
1342204133349208065,0,4,2
1342200629821845506,0,4,2
1342198520711933952,0,4,0
1342197649706020866,0,4,1
1342185932699688961,0,4,0
1342181509235695616,0,4,2
1342173662904987649,0,4,0
1342172885377576961,0,4,2
1342170075210637320,0,4,2
1342167575636176900,0,4,2
1342166985547853826,0,4,0
1342163142865014784,0,4,2
1342159748192477184,0,4,2
1342158689583702018,0,4,2
1342154281495965696,0,4,2
1342153969431359490,0,4,2
1342153188351369217,0,4,1
1342150389513265157,0,4,0
1342149846871011329,0,4,1
1342148472133332994,0,4,0
1342148372367613953,0,4,0
1342148340138594307,0,4,1
1342145911502344192,0,4,2
1342145427953618944,0,4,0
1342144954190196737,0,4,2
1342144906408681476,0,4,1
1342144846262370312,0,4,0
1342144827094429698,0,4,1
1342144572512735232,0,4,1
1342144368501809157,0,4,2
1342144358833942530,0,4,1
1342143982336430080,0,4,1
1342142869700804608,0,4,1
1342142551466401795,0,4,1
1342142099957968899,0,4,1
1342141695064993794,0,4,1
1342140985292312578,0,4,1
1342140887552430081,0,4,1
1342140560333824001,0,4,1
1342139722475302912,0,4,0
1342138966141763589,0,4,1
1342138113024552968,0,4,1
1342137991821750272,0,4,0
1342137783553576962,0,4,0
1342137727245025286,0,4,1
1342137445526228993,0,4,2
1342136184827424774,0,4,2
1342135579589414914,0,4,2
1342134891333513219,0,4,0
1342134304642625537,0,4,0
1342133955731062785,0,4,1
1342133765552943104,0,4,0
1342133440964141057,0,4,2
1342133213481861120,0,4,1
1342133101284225025,0,4,1
1342132529252474881,0,4,2
1342132476165165059,0,4,1
1342132123982049282,0,4,0
1342131738789687296,0,4,1
1342131361684058114,0,4,2
1342131193878376448,0,4,1
1342130276827344899,0,4,0
1342125666079301634,0,4,2
1342122768058503171,0,4,2
1342122215966449666,0,4,2
1342121537147691013,0,4,2
1342118676556902402,0,4,0
1342110889831518210,0,4,1
1342101857263562752,0,4,0
1342095568924008448,0,4,1
1342090810473504771,0,4,2
1342076628822855682,0,4,1
1342061634932649984,0,4,0
1342054057192673280,0,4,2
1342042443269738496,0,4,1
1342041013217591296,0,4,1
1342036763917885440,0,4,2
1342034026195005440,0,4,2
1342033117960396800,0,4,2
1342031515866308608,0,4,1
1342028343928123393,0,4,0
1342025297655451648,0,4,2
1342017667964788736,0,4,0
1342016601701425153,0,4,0
1342012800777015297,0,2,0
1342008930092900353,0,4,1
1342000567997095936,0,4,2
1341998345091481602,0,4,2
1341990590993604609,0,4,0
1341983084930093057,0,4,2
1341979271263354880,0,4,2
1341976234834714625,0,4,2
1341973307860647937,0,4,2
1341907519850086407,0,4,1
1341900510207635458,0,4,2
1341897284288716801,0,4,0
1341896519377694721,0,4,0
1341893984386510854,0,4,0
1341892255104303105,0,4,0
1341891976963174401,0,4,2
1341886693406896131,0,4,1
1341869971916410884,0,4,0
1341868135964667904,0,4,0
1341867605150343169,0,4,1
1341866238281170950,0,4,0
1341862573289971718,0,4,1
1341860899720671235,0,4,0
1341859587293655041,0,4,0
1341856222329319425,0,4,2
1341855584509964288,0,4,0
1341855307555872770,0,4,0
1341854892634337280,0,4,1
1341853947301081090,0,4,0
1341852830710247425,0,4,2
1341852664586485760,0,4,0
1341849878276784128,0,4,0
1341848808246960131,0,4,1
1341848479723827201,0,4,2
1341848162848428041,0,4,0
1341847100498341892,0,4,1
1341845461804703745,0,4,0
1341843905982115840,0,4,0
1341843482223239171,0,4,2
1341842590388383746,0,4,0
1341841723346006016,0,4,1
1341841570115563522,0,4,2
1341841555624259587,0,4,0
1341841307002650624,0,4,1
1341839519117697024,0,4,2
1341838837581049863,0,4,0
1341837335319748610,0,4,2
1341836688667136002,0,4,2
1341836301960658944,0,4,2
1341835245822349318,0,4,0
1341832409508171781,0,4,0
1341832259469492227,0,4,2
1341831595506999297,0,4,0
1341831589861470208,0,4,0
1341831377415790594,0,4,1
1341830528274722818,0,4,0
1341830490228142089,0,4,1
1341828856022507521,0,4,0
1341828793061810178,0,4,0
1341828745771016193,0,4,2
1341828001038741506,0,4,1
1341827694862938119,0,4,0
1341827094117044224,0,4,0
1341826709012836354,0,4,2
1341824064172777472,0,4,2
1341823607333384192,0,4,0
1341823281863733248,0,4,0
1341822242431315969,0,4,0
1341821475028918274,0,4,0
1341821020693430272,0,4,1
1341820895392882698,0,4,2
1341820805353750529,0,4,0
1341820494530658306,0,4,0
1341820176539521025,0,4,0
1341817864412684289,0,4,0
1341817694581080067,0,4,0
1341816228197920769,0,4,2
1341815908201840641,0,4,1
1341815709794512896,0,4,1
1341815690043469825,0,4,2
1341814491395330048,0,4,0
1341814342728204288,0,4,0
1341814301598879746,0,4,2
1341813824060608512,0,4,2
1341813780905390080,0,4,0
1373994789004263425,0,4,0
1373953969744183303,0,4,0
1373911103776907265,0,4,1
1373902847977328648,0,4,2
1373893841212833792,0,4,0
1373889830166409216,0,4,2
1373887962631520256,0,4,1
1373876648362250240,0,4,2
1373859415644909571,0,4,2
1373808370600316932,0,4,2
1373786566435471360,0,4,1
1373765999699316741,0,4,2
1373764261466488835,0,4,1
1373758083026014210,0,4,2
1373740980017434625,0,4,1
1373738388579319822,0,4,2
1373735440231063560,0,4,2
1373730506571939845,0,4,2
1373729332439478278,0,4,2
1373720934822072332,0,4,0
1373717992928907265,0,4,2
1373714840351543296,0,4,0
1373713075224858630,0,4,0
1373711209816547341,0,4,2
1373710746543067138,0,4,0
1373710598949761024,0,4,2
1373709629558042624,0,4,2
1373706210130731013,0,4,0
1373705707162365953,0,4,2
1373704494236758019,0,4,2
1373704324090593294,0,4,2
1373703384335839235,0,4,0
1373703184192040971,0,4,1
1373702614257401861,0,4,1
1373702159506804736,0,4,1
1373700248355418121,0,4,2
1373700114393538560,0,4,2
1373699215415709703,0,4,0
1373698570407264263,0,4,2
1373698409278935044,0,4,0
1373698231130017794,0,4,2
1373698118148046850,0,4,0
1373697816204357632,0,4,2
1373697655122108421,0,4,1
1373697562847371264,0,4,2
1373697422283698181,0,4,2
1373697341652406273,0,4,2
1373697113687781391,0,4,1
1373697015083843584,0,4,2
1373696918509998083,0,4,2
1373696862453137413,0,4,1
1373696742080798722,0,4,2
1373696580830830611,0,4,1
1373696140466606080,0,4,2
1373695968181432320,0,4,2
1373695634780356611,0,4,2
1373695531248197636,0,4,1
1373695531042619393,0,4,2
1373695476835438592,0,4,2
1373695428701663236,0,4,2
1373695419751002112,0,4,2
1373695351975198721,0,4,2
1373695342466764804,0,4,1
1373695331859374080,0,4,1
1373695294412558337,0,4,2
1373695164095602689,0,4,2
